scenario,customer_id,city,preference,autonomy_hours,appliance_count,total_daily_energy_wh,adjusted_daily_energy_wh,simultaneous_power_w,pv_total_power_w,panel_count,battery_count,battery_usable_capacity_wh,inverter_power_w,estimated_quote_total,risk_budget_insufficient
salon_coiffure,synthetic-customer-025518,lubumbashi,performance,16,4,3960.28,4950.35,1261.0,1650.0,3,4,4352.0,2500.0,2525000.0,True
centre_sante,synthetic-customer-025519,mbandaka,balanced,24,4,2947.82,3684.78,387.0,1650.0,3,4,4352.0,600.0,2165000.0,True
petit_menage,synthetic-customer-025520,kinshasa,economy,10,3,408.97,511.21,87.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-025521,kinshasa,autonomy,16,5,2968.72,3710.9,431.0,1100.0,2,3,3264.0,600.0,1660000.0,True
boutique_froid,synthetic-customer-025522,brazzaville,performance,10,4,3916.98,4896.23,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-025523,lubumbashi,performance,12,4,3518.31,4397.89,2237.0,1650.0,3,3,3264.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-025524,mbandaka,balanced,16,4,2571.42,3214.28,378.0,1100.0,2,3,3264.0,600.0,1660000.0,True
petit_menage,synthetic-customer-025525,kinshasa,performance,12,3,352.06,440.07,95.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-025526,kinshasa,performance,16,5,3564.77,4455.96,513.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
boutique_froid,synthetic-customer-025527,brazzaville,economy,24,4,2392.94,2991.18,251.0,1050.0,3,6,3600.0,600.0,1665000.0,True
salon_coiffure,synthetic-customer-025528,lubumbashi,balanced,8,4,1950.97,2438.71,1183.0,700.0,2,1,4352.0,2500.0,1730000.0,True
centre_sante,synthetic-customer-025529,mbandaka,economy,16,4,1972.33,2465.41,289.0,1050.0,3,4,2400.0,600.0,1405000.0,True
petit_menage,synthetic-customer-025530,kinshasa,balanced,10,3,545.22,681.53,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025531,kinshasa,economy,24,5,3815.6,4769.5,521.0,1650.0,3,10,6000.0,1200.0,2525000.0,True
boutique_froid,synthetic-customer-025532,brazzaville,economy,12,4,4028.04,5035.05,390.0,1650.0,3,5,3000.0,1200.0,1875000.0,True
salon_coiffure,synthetic-customer-025533,lubumbashi,autonomy,24,4,1410.77,1763.46,1132.0,600.0,3,2,2176.0,2500.0,1475000.0,False
centre_sante,synthetic-customer-025534,mbandaka,performance,8,4,2845.72,3557.15,424.0,1650.0,3,2,2176.0,600.0,1645000.0,True
petit_menage,synthetic-customer-025535,kinshasa,performance,16,3,365.15,456.44,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025536,kinshasa,balanced,8,5,4636.86,5796.08,607.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-025537,brazzaville,performance,24,4,3944.95,4931.19,390.0,1650.0,3,6,6528.0,1200.0,2785000.0,False
salon_coiffure,synthetic-customer-025538,lubumbashi,economy,24,4,1870.82,2338.53,1183.0,700.0,2,5,3000.0,2500.0,1620000.0,False
centre_sante,synthetic-customer-025539,mbandaka,balanced,12,4,2750.3,3437.88,387.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-025540,kinshasa,autonomy,16,3,552.19,690.24,113.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025541,kinshasa,economy,16,5,2961.44,3701.8,407.0,1100.0,2,5,3000.0,600.0,1530000.0,False
boutique_froid,synthetic-customer-025542,brazzaville,economy,8,4,3092.25,3865.31,330.0,1100.0,2,3,1800.0,600.0,1270000.0,False
salon_coiffure,synthetic-customer-025543,lubumbashi,autonomy,10,4,3080.69,3850.86,1222.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-025544,mbandaka,performance,16,4,2230.65,2788.31,353.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-025545,kinshasa,autonomy,24,3,360.01,450.01,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025546,kinshasa,balanced,10,5,3107.67,3884.59,416.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-025547,brazzaville,autonomy,10,4,2409.4,3011.75,251.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-025548,lubumbashi,economy,8,4,2943.91,3679.89,2246.0,1100.0,2,3,1800.0,5000.0,2060000.0,False
centre_sante,synthetic-customer-025549,mbandaka,autonomy,8,4,2085.24,2606.55,298.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-025550,kinshasa,autonomy,10,3,525.58,656.97,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025551,kinshasa,autonomy,16,5,2948.1,3685.12,417.0,1100.0,2,3,3264.0,600.0,1660000.0,True
boutique_froid,synthetic-customer-025552,brazzaville,balanced,24,4,5766.43,7208.04,596.0,2200.0,4,8,8704.0,2500.0,3810000.0,True
salon_coiffure,synthetic-customer-025553,lubumbashi,economy,10,4,2603.06,3253.82,1183.0,1050.0,3,3,1800.0,2500.0,1635000.0,True
centre_sante,synthetic-customer-025554,mbandaka,autonomy,24,4,2268.2,2835.25,353.0,1100.0,2,3,3264.0,600.0,1660000.0,True
petit_menage,synthetic-customer-025555,kinshasa,economy,16,3,435.53,544.41,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-025556,kinshasa,performance,10,5,2785.53,3481.91,371.0,1100.0,2,2,2176.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-025557,brazzaville,balanced,8,4,4381.04,5476.3,466.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-025558,lubumbashi,performance,8,4,3421.5,4276.88,1261.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-025559,mbandaka,performance,24,4,1976.32,2470.4,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-025560,kinshasa,autonomy,8,3,390.19,487.74,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025561,kinshasa,balanced,12,5,3049.82,3812.28,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025562,brazzaville,performance,10,4,5096.09,6370.11,526.0,2200.0,4,3,3264.0,2500.0,2510000.0,False
salon_coiffure,synthetic-customer-025563,lubumbashi,balanced,16,4,3345.85,4182.31,1228.0,1100.0,2,3,3264.0,2500.0,2020000.0,True
centre_sante,synthetic-customer-025564,mbandaka,balanced,24,4,2709.91,3387.39,378.0,1100.0,2,4,4352.0,600.0,1920000.0,True
petit_menage,synthetic-customer-025565,kinshasa,balanced,10,3,587.77,734.71,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025566,kinshasa,autonomy,8,5,3835.35,4794.19,512.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
boutique_froid,synthetic-customer-025567,brazzaville,economy,12,4,3802.08,4752.6,396.0,1650.0,3,5,3000.0,1200.0,1875000.0,False
salon_coiffure,synthetic-customer-025568,lubumbashi,balanced,12,4,3209.02,4011.28,1192.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-025569,mbandaka,economy,12,4,1915.08,2393.85,307.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-025570,kinshasa,performance,10,3,368.51,460.64,87.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-025571,kinshasa,autonomy,10,5,5139.76,6424.7,637.0,2200.0,4,3,3264.0,1200.0,2250000.0,False
boutique_froid,synthetic-customer-025572,brazzaville,economy,12,4,5107.74,6384.67,520.0,2200.0,4,7,4200.0,2500.0,2640000.0,True
salon_coiffure,synthetic-customer-025573,lubumbashi,balanced,12,4,3400.75,4250.94,1222.0,1100.0,2,3,3264.0,2500.0,2020000.0,True
centre_sante,synthetic-customer-025574,mbandaka,performance,16,4,2516.88,3146.1,362.0,1100.0,2,3,3264.0,600.0,1660000.0,False
petit_menage,synthetic-customer-025575,kinshasa,performance,16,3,454.09,567.61,87.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-025576,kinshasa,balanced,12,5,3935.9,4919.88,492.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-025577,brazzaville,balanced,10,4,5434.92,6793.65,520.0,2200.0,4,3,3264.0,2500.0,2510000.0,False
salon_coiffure,synthetic-customer-025578,lubumbashi,economy,12,4,3991.88,4989.85,2132.0,1650.0,3,5,3000.0,5000.0,2565000.0,True
centre_sante,synthetic-customer-025579,mbandaka,autonomy,8,4,2462.07,3077.59,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-025580,kinshasa,balanced,16,3,410.42,513.02,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025581,kinshasa,autonomy,10,5,4553.51,5691.89,537.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
boutique_froid,synthetic-customer-025582,brazzaville,autonomy,12,4,4503.33,5629.16,451.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-025583,lubumbashi,economy,10,4,2113.16,2641.45,1243.0,700.0,2,3,1800.0,2500.0,1360000.0,True
centre_sante,synthetic-customer-025584,mbandaka,balanced,8,4,2750.05,3437.56,387.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-025585,kinshasa,autonomy,24,3,567.4,709.25,139.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025586,kinshasa,balanced,24,5,5062.99,6328.74,652.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-025587,brazzaville,autonomy,24,4,3850.98,4813.73,387.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-025588,lubumbashi,performance,12,4,3136.58,3920.72,2198.0,1100.0,2,3,3264.0,5000.0,2450000.0,True
centre_sante,synthetic-customer-025589,mbandaka,economy,24,4,1996.09,2495.11,298.0,1050.0,3,5,3000.0,600.0,1535000.0,False
petit_menage,synthetic-customer-025590,kinshasa,performance,12,3,387.39,484.24,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025591,kinshasa,economy,24,5,3147.17,3933.96,477.0,1650.0,3,8,4800.0,600.0,2165000.0,True
boutique_froid,synthetic-customer-025592,brazzaville,balanced,24,4,2407.55,3009.44,269.0,1050.0,3,4,4352.0,600.0,1925000.0,True
salon_coiffure,synthetic-customer-025593,lubumbashi,balanced,16,4,2161.94,2702.43,1192.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-025594,mbandaka,performance,12,4,2701.27,3376.59,387.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-025595,kinshasa,balanced,24,3,345.68,432.1,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025596,kinshasa,autonomy,16,5,2819.38,3524.23,422.0,1100.0,2,3,3264.0,600.0,1660000.0,False
boutique_froid,synthetic-customer-025597,brazzaville,autonomy,12,4,3776.64,4720.8,381.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-025598,lubumbashi,autonomy,16,4,2477.8,3097.25,2216.0,1050.0,3,3,3264.0,5000.0,2455000.0,True
centre_sante,synthetic-customer-025599,mbandaka,performance,16,4,1989.24,2486.55,298.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-025600,kinshasa,economy,16,3,436.83,546.04,86.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-025601,kinshasa,autonomy,10,5,4210.86,5263.58,492.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-025602,brazzaville,autonomy,10,4,5393.89,6742.36,529.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-025603,lubumbashi,autonomy,10,4,2290.69,2863.36,2177.0,1050.0,3,2,2176.0,5000.0,2195000.0,True
centre_sante,synthetic-customer-025604,mbandaka,performance,24,4,2107.96,2634.95,289.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-025605,kinshasa,economy,12,3,325.6,407.0,78.0,120.0,1,1,600.0,600.0,400000.0,False
menage_urbain,synthetic-customer-025606,kinshasa,balanced,10,5,3134.97,3918.71,416.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025607,brazzaville,economy,8,4,4331.91,5414.89,460.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-025608,lubumbashi,autonomy,8,4,2238.29,2797.86,1246.0,1050.0,3,1,4352.0,2500.0,2005000.0,True
centre_sante,synthetic-customer-025609,mbandaka,balanced,8,4,2149.89,2687.36,298.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-025610,kinshasa,performance,10,3,508.2,635.25,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025611,kinshasa,balanced,10,5,3320.61,4150.76,468.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025612,brazzaville,performance,10,4,5210.78,6513.47,517.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-025613,lubumbashi,economy,12,4,3586.92,4483.65,2168.0,1650.0,3,5,3000.0,5000.0,2565000.0,True
centre_sante,synthetic-customer-025614,mbandaka,balanced,10,4,1820.08,2275.1,289.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-025615,kinshasa,autonomy,12,3,393.34,491.67,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025616,kinshasa,autonomy,24,5,4943.53,6179.41,582.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-025617,brazzaville,performance,12,4,2475.35,3094.19,266.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-025618,lubumbashi,performance,8,4,3229.04,4036.3,1237.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-025619,mbandaka,economy,16,4,2469.48,3086.85,362.0,1100.0,2,4,2400.0,600.0,1400000.0,True
petit_menage,synthetic-customer-025620,kinshasa,autonomy,24,3,315.92,394.9,70.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-025621,kinshasa,autonomy,16,5,2971.13,3713.91,422.0,1100.0,2,3,3264.0,600.0,1660000.0,False
boutique_froid,synthetic-customer-025622,brazzaville,balanced,24,4,2988.11,3735.14,330.0,1100.0,2,4,4352.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-025623,lubumbashi,balanced,16,4,3150.62,3938.27,1192.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-025624,mbandaka,autonomy,10,4,2014.69,2518.36,307.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-025625,kinshasa,performance,12,3,359.77,449.71,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025626,kinshasa,autonomy,24,5,3114.08,3892.6,416.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-025627,brazzaville,autonomy,8,4,3759.58,4699.48,390.0,1650.0,3,2,2176.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-025628,lubumbashi,autonomy,16,4,2948.89,3686.11,2207.0,1100.0,2,3,3264.0,5000.0,2450000.0,True
centre_sante,synthetic-customer-025629,mbandaka,economy,8,4,2642.88,3303.6,417.0,1100.0,2,3,1800.0,600.0,1270000.0,True
petit_menage,synthetic-customer-025630,kinshasa,autonomy,8,3,545.29,681.61,105.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025631,kinshasa,performance,8,5,3429.9,4287.38,452.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-025632,brazzaville,economy,8,4,3977.76,4972.2,390.0,1650.0,3,4,2400.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-025633,lubumbashi,balanced,12,4,2386.26,2982.82,1207.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-025634,mbandaka,autonomy,12,4,1859.22,2324.03,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-025635,kinshasa,performance,16,3,623.21,779.01,131.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025636,kinshasa,performance,10,5,3317.99,4147.49,458.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025637,brazzaville,balanced,10,4,4356.6,5445.75,460.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-025638,lubumbashi,autonomy,10,4,1928.3,2410.38,1207.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-025639,mbandaka,performance,10,4,1912.06,2390.07,289.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-025640,kinshasa,autonomy,12,3,379.5,474.38,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025641,kinshasa,balanced,12,5,3245.35,4056.69,467.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-025642,brazzaville,economy,24,4,5124.12,6405.15,520.0,2200.0,4,13,7800.0,2500.0,3420000.0,False
salon_coiffure,synthetic-customer-025643,lubumbashi,performance,16,4,1984.04,2480.05,1192.0,700.0,2,2,2176.0,2500.0,1490000.0,True
centre_sante,synthetic-customer-025644,mbandaka,balanced,12,4,1934.85,2418.56,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-025645,kinshasa,economy,24,3,399.9,499.88,95.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-025646,kinshasa,performance,10,5,3151.41,3939.26,426.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025647,brazzaville,autonomy,24,4,2552.3,3190.37,266.0,1100.0,2,4,4352.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-025648,lubumbashi,autonomy,16,4,2840.9,3551.12,1162.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-025649,mbandaka,balanced,8,4,2075.91,2594.89,298.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-025650,kinshasa,balanced,10,3,476.55,595.69,104.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-025651,kinshasa,economy,16,5,3229.05,4036.31,416.0,1650.0,3,6,3600.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-025652,brazzaville,economy,24,4,3060.44,3825.55,339.0,1100.0,2,8,4800.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-025653,lubumbashi,performance,8,4,4782.2,5977.75,2246.0,1650.0,3,3,3264.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-025654,mbandaka,performance,24,4,1938.48,2423.1,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-025655,kinshasa,performance,8,3,564.65,705.81,113.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025656,kinshasa,performance,8,5,3154.77,3943.46,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-025657,brazzaville,balanced,12,4,3737.14,4671.43,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-025658,lubumbashi,performance,12,4,2649.78,3312.22,1252.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-025659,mbandaka,autonomy,10,4,2203.23,2754.04,307.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-025660,kinshasa,balanced,10,3,388.78,485.97,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025661,kinshasa,economy,8,5,3041.16,3801.45,407.0,1650.0,3,3,1800.0,600.0,1515000.0,True
boutique_froid,synthetic-customer-025662,brazzaville,performance,12,4,5867.74,7334.67,590.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-025663,lubumbashi,balanced,10,4,1836.29,2295.36,1177.0,700.0,2,1,4352.0,2500.0,1730000.0,False
centre_sante,synthetic-customer-025664,mbandaka,balanced,24,4,2038.99,2548.74,298.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-025665,kinshasa,performance,12,3,380.91,476.14,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025666,kinshasa,balanced,10,5,4502.47,5628.09,528.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-025667,brazzaville,economy,8,4,3843.03,4803.79,381.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-025668,lubumbashi,autonomy,8,4,2832.28,3540.35,1228.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-025669,mbandaka,autonomy,10,4,2341.62,2927.02,353.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-025670,kinshasa,balanced,10,3,385.81,482.26,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025671,kinshasa,performance,24,5,4970.37,6212.96,606.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-025672,brazzaville,autonomy,24,4,4036.57,5045.71,390.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-025673,lubumbashi,autonomy,16,4,2747.35,3434.19,1147.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-025674,mbandaka,economy,12,4,2179.69,2724.61,298.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-025675,kinshasa,autonomy,12,3,399.08,498.85,86.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-025676,kinshasa,economy,8,5,3618.4,4523.0,452.0,1650.0,3,3,1800.0,600.0,1515000.0,True
boutique_froid,synthetic-customer-025677,brazzaville,balanced,8,4,3958.65,4948.31,390.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-025678,lubumbashi,autonomy,24,4,2279.3,2849.12,1243.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-025679,mbandaka,autonomy,8,4,1853.81,2317.26,298.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-025680,kinshasa,economy,8,3,508.43,635.54,121.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-025681,kinshasa,economy,8,5,3572.01,4465.01,452.0,1650.0,3,3,1800.0,600.0,1515000.0,False
boutique_froid,synthetic-customer-025682,brazzaville,autonomy,8,4,3740.06,4675.07,387.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-025683,lubumbashi,performance,12,4,3801.51,4751.89,1246.0,1650.0,3,3,3264.0,2500.0,2265000.0,True
