sample_id,device_id,scenario,region,season,day_period,ambient_temperature_c,humidity_pct,solar_irradiance_w_m2,network_quality,installation_type,battery_age_months,usage_profile,security_risk_zone,latitude,longitude,battery_voltage_v,battery_temperature_c,state_of_charge_pct,movement_detected,tamper_detected,enclosure_opened,connectivity_gap_seconds,solar_power_w,load_power_w,gps_accuracy_m,label_maintenance,label_security,notes
sample-3-movement_and_tampering-20,device-3,movement_and_tampering,forest_south,rainy,day,25.13,98.0,329.83,weak,household_rooftop,17,normal,high,6.132457,1.208597,13.11,34.52,72.19,1,1,1,282,59.48,57.5,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during rainy
sample-3-movement_and_tampering-21,device-3,movement_and_tampering,forest_south,harmattan,night,29.29,65.49,20.0,weak,kiosk_shared,17,intensive,high,6.129504,1.218477,12.91,34.6,62.64,1,1,1,285,14.63,81.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during harmattan
sample-3-movement_and_tampering-22,device-3,movement_and_tampering,forest_south,transition,day,26.87,80.98,613.45,weak,household_rooftop,17,low,high,6.14935,1.219074,12.96,34.68,78.44,1,1,1,288,102.27,46.88,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during transition
sample-3-movement_and_tampering-23,device-3,movement_and_tampering,forest_south,dry,day,34.32,65.05,637.19,weak,kiosk_shared,17,normal,high,6.14118,1.206771,13.01,34.76,70.54,1,1,1,291,106.35,65.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during dry
sample-3-movement_and_tampering-24,device-3,movement_and_tampering,forest_south,rainy,day,27.21,98.0,381.29,weak,household_rooftop,17,intensive,high,6.129598,1.207037,13.06,34.84,59.64,1,1,1,294,69.42,91.12,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during rainy
sample-3-movement_and_tampering-25,device-3,movement_and_tampering,forest_south,harmattan,night,29.75,68.03,20.0,weak,kiosk_shared,17,low,high,6.134312,1.206867,13.11,34.92,77.84,1,1,1,297,17.03,41.25,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during harmattan
sample-3-movement_and_tampering-26,device-3,movement_and_tampering,forest_south,transition,day,27.97,82.1,601.11,weak,household_rooftop,17,normal,high,6.13742,1.207174,12.91,35.0,68.89,1,1,1,300,102.86,57.5,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during transition
sample-3-movement_and_tampering-27,device-3,movement_and_tampering,forest_south,dry,day,33.26,70.72,622.01,weak,kiosk_shared,17,intensive,high,6.143735,1.214892,12.96,35.08,56.64,1,1,1,303,106.53,81.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during dry
sample-3-movement_and_tampering-28,device-3,movement_and_tampering,forest_south,rainy,day,25.94,96.98,367.35,weak,household_rooftop,17,low,high,6.140902,1.212044,13.01,35.16,77.24,1,1,1,306,69.78,46.88,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during rainy
sample-3-movement_and_tampering-29,device-3,movement_and_tampering,forest_south,harmattan,night,32.16,70.39,27.28,weak,kiosk_shared,17,normal,high,6.131095,1.216228,13.06,35.24,67.24,1,1,1,309,20.5,65.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during harmattan
sample-3-movement_and_tampering-30,device-3,movement_and_tampering,forest_south,transition,day,26.62,89.6,549.9,weak,household_rooftop,17,intensive,high,6.146741,1.213972,13.11,35.32,53.64,1,1,1,312,97.75,91.12,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during transition
sample-3-movement_and_tampering-31,device-3,movement_and_tampering,forest_south,dry,day,34.34,74.91,617.84,weak,kiosk_shared,17,low,high,6.135263,1.209671,12.91,35.4,76.64,1,1,1,315,108.32,41.25,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during dry
sample-3-movement_and_tampering-32,device-3,movement_and_tampering,forest_south,rainy,day,25.74,98.0,329.38,weak,household_rooftop,17,normal,high,6.130457,1.222661,12.96,35.48,65.59,1,1,1,318,66.61,57.5,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during rainy
sample-3-movement_and_tampering-33,device-3,movement_and_tampering,forest_south,harmattan,night,32.45,70.89,59.37,weak,kiosk_shared,17,intensive,high,6.14894,1.213293,13.01,35.56,50.64,1,1,1,321,27.61,81.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during harmattan
sample-3-movement_and_tampering-34,device-3,movement_and_tampering,forest_south,transition,day,25.69,86.37,594.55,weak,household_rooftop,17,low,high,6.138987,1.212161,13.06,35.64,76.04,1,1,1,324,106.7,46.88,8.0,0,1,MVP v2 scenario for movement_and_tampering in forest_south during transition
sample-3-connectivity_loss-1,device-3,connectivity_loss,forest_south,harmattan,night,30.08,55.22,20.0,weak,kiosk_shared,17,normal,high,6.130929,1.221194,12.81,32.5,77.64,0,0,0,500,1.57,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-2,device-3,connectivity_loss,forest_south,transition,day,27.23,90.36,579.82,weak,household_rooftop,17,intensive,high,6.133185,1.216475,12.86,32.58,76.64,0,0,0,503,54.42,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-3,device-3,connectivity_loss,forest_south,dry,day,31.14,76.6,583.49,weak,kiosk_shared,17,low,high,6.138303,1.209716,12.91,32.66,77.24,0,0,0,506,55.36,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-4,device-3,connectivity_loss,forest_south,rainy,day,26.11,98.0,342.06,weak,household_rooftop,17,normal,high,6.143035,1.223483,12.96,32.74,75.99,0,0,0,509,33.43,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-5,device-3,connectivity_loss,forest_south,harmattan,night,27.83,60.81,60.9,weak,kiosk_shared,17,intensive,high,6.13438,1.206968,13.01,32.82,73.64,0,0,0,512,7.78,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-6,device-3,connectivity_loss,forest_south,transition,day,29.58,85.75,578.34,weak,household_rooftop,17,low,high,6.130305,1.207211,12.81,32.9,76.64,0,0,0,515,56.68,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-7,device-3,connectivity_loss,forest_south,dry,day,35.4,76.12,647.28,weak,kiosk_shared,17,normal,high,6.143345,1.205461,12.86,33.0,74.34,0,0,0,518,63.71,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-8,device-3,connectivity_loss,forest_south,rainy,day,25.36,98.0,375.44,weak,household_rooftop,17,intensive,high,6.143721,1.213465,12.91,33.06,70.64,0,0,0,521,38.94,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-9,device-3,connectivity_loss,forest_south,harmattan,night,28.9,62.61,67.71,weak,kiosk_shared,17,low,high,6.147784,1.2229,12.96,33.14,76.04,0,0,0,524,10.82,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-10,device-3,connectivity_loss,forest_south,transition,day,30.36,86.18,596.16,weak,household_rooftop,17,normal,high,6.129819,1.207349,13.01,33.22,72.69,0,0,0,527,60.74,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-11,device-3,connectivity_loss,forest_south,dry,day,34.73,64.38,607.49,weak,kiosk_shared,17,intensive,high,6.143414,1.220289,12.81,33.3,67.64,0,0,0,530,62.4,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-12,device-3,connectivity_loss,forest_south,rainy,day,28.42,98.0,391.8,weak,household_rooftop,17,low,high,6.14745,1.211355,12.86,33.38,75.44,0,0,0,533,42.87,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-13,device-3,connectivity_loss,forest_south,harmattan,night,30.52,60.62,20.0,weak,kiosk_shared,17,normal,high,6.142218,1.214627,12.91,33.46,71.04,0,0,0,536,8.77,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-14,device-3,connectivity_loss,forest_south,transition,day,27.99,87.58,551.07,weak,household_rooftop,17,intensive,high,6.130594,1.213877,12.96,33.54,64.64,0,0,0,539,58.93,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-15,device-3,connectivity_loss,forest_south,dry,day,33.6,69.0,584.2,weak,kiosk_shared,17,low,high,6.146438,1.204993,13.01,33.62,74.84,0,0,0,542,62.63,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-16,device-3,connectivity_loss,forest_south,rainy,day,24.45,98.0,356.81,weak,household_rooftop,17,normal,high,6.143366,1.222134,12.81,33.7,69.39,0,0,0,545,42.0,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-17,device-3,connectivity_loss,forest_south,harmattan,night,31.51,64.84,66.23,weak,kiosk_shared,17,intensive,high,6.14296,1.208013,12.86,33.78,61.64,0,0,0,548,15.48,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-18,device-3,connectivity_loss,forest_south,transition,day,26.88,80.91,600.41,weak,household_rooftop,17,low,high,6.129681,1.21436,12.91,33.86,74.24,0,0,0,551,65.94,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-19,device-3,connectivity_loss,forest_south,dry,day,35.06,64.22,636.73,weak,kiosk_shared,17,normal,high,6.132119,1.205868,12.96,33.94,67.74,0,0,0,554,69.93,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-20,device-3,connectivity_loss,forest_south,rainy,day,24.88,98.0,357.56,weak,household_rooftop,17,intensive,high,6.131831,1.218377,13.01,34.02,58.64,0,0,0,557,44.47,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-21,device-3,connectivity_loss,forest_south,harmattan,night,29.18,67.03,59.04,weak,kiosk_shared,17,low,high,6.145695,1.217494,12.81,34.1,73.64,0,0,0,560,17.21,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-22,device-3,connectivity_loss,forest_south,transition,day,29.75,86.24,577.68,weak,household_rooftop,17,normal,high,6.129809,1.206235,12.86,34.18,66.09,0,0,0,563,66.22,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-23,device-3,connectivity_loss,forest_south,dry,day,32.9,72.0,600.0,weak,kiosk_shared,17,intensive,high,6.149213,1.213627,12.91,34.26,55.64,0,0,0,566,68.9,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-24,device-3,connectivity_loss,forest_south,rainy,day,27.93,95.01,375.3,weak,household_rooftop,17,low,high,6.139203,1.209338,12.96,34.34,73.04,0,0,0,569,48.53,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-25,device-3,connectivity_loss,forest_south,harmattan,night,28.41,61.45,20.49,weak,kiosk_shared,17,normal,high,6.137103,1.211507,13.01,34.42,64.44,0,0,0,572,16.01,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-26,device-3,connectivity_loss,forest_south,transition,day,29.05,89.07,568.8,weak,household_rooftop,17,intensive,high,6.147268,1.20816,12.81,34.5,52.64,0,0,0,575,67.79,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-27,device-3,connectivity_loss,forest_south,dry,day,32.37,74.84,620.2,weak,kiosk_shared,17,low,high,6.140933,1.207436,12.86,34.58,72.44,0,0,0,578,73.19,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-28,device-3,connectivity_loss,forest_south,rainy,day,27.81,98.0,345.2,weak,household_rooftop,17,normal,high,6.134114,1.215123,12.91,34.66,62.79,0,0,0,581,48.12,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-29,device-3,connectivity_loss,forest_south,harmattan,night,30.2,64.1,42.11,weak,kiosk_shared,17,intensive,high,6.144199,1.215728,12.96,34.74,49.64,0,0,0,584,20.43,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-30,device-3,connectivity_loss,forest_south,transition,day,28.07,92.49,549.66,weak,household_rooftop,17,low,high,6.142378,1.207748,13.01,34.82,71.84,0,0,0,587,68.4,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-connectivity_loss-31,device-3,connectivity_loss,forest_south,dry,day,32.56,74.46,618.96,weak,kiosk_shared,17,normal,high,6.142416,1.212774,12.81,34.9,61.14,0,0,0,590,75.47,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-3-connectivity_loss-32,device-3,connectivity_loss,forest_south,rainy,day,27.66,98.0,355.16,weak,household_rooftop,17,intensive,high,6.148024,1.219651,12.86,34.98,46.64,0,0,0,593,51.45,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-3-connectivity_loss-33,device-3,connectivity_loss,forest_south,harmattan,night,32.01,63.74,24.77,weak,kiosk_shared,17,low,high,6.147746,1.21303,12.91,35.06,71.24,0,0,0,596,21.21,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-3-connectivity_loss-34,device-3,connectivity_loss,forest_south,transition,day,29.11,80.68,603.72,weak,household_rooftop,17,normal,high,6.140984,1.215784,12.96,35.14,59.49,0,0,0,599,75.85,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-3-low_solar_input-1,device-3,low_solar_input,forest_south,harmattan,night,28.59,70.83,57.8,weak,kiosk_shared,17,intensive,high,6.136923,1.222623,12.11,32.0,72.64,0,0,0,180,1.53,74.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-3-low_solar_input-2,device-3,low_solar_input,forest_south,transition,day,29.24,81.89,564.87,weak,household_rooftop,17,low,high,6.135961,1.212426,12.16,32.08,72.44,0,0,0,183,16.74,43.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-3-low_solar_input-3,device-3,low_solar_input,forest_south,dry,day,34.51,69.66,590.28,weak,kiosk_shared,17,normal,high,6.147066,1.209572,12.21,32.16,71.54,0,0,0,186,17.81,60.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-3-low_solar_input-4,device-3,low_solar_input,forest_south,rainy,day,26.38,98.0,391.24,weak,household_rooftop,17,intensive,high,6.148735,1.21939,12.26,32.24,69.64,0,0,0,189,12.3,84.38,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-3-low_solar_input-5,device-3,low_solar_input,forest_south,harmattan,night,28.64,57.73,43.8,weak,kiosk_shared,17,low,high,6.144634,1.213953,12.31,32.32,71.84,0,0,0,192,2.44,48.75,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-3-low_solar_input-6,device-3,low_solar_input,forest_south,transition,day,28.25,93.95,607.36,weak,household_rooftop,17,normal,high,6.143212,1.218853,12.11,32.4,69.89,0,0,0,195,19.3,67.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-3-low_solar_input-7,device-3,low_solar_input,forest_south,dry,day,31.01,71.05,632.16,weak,kiosk_shared,17,intensive,high,6.145214,1.222213,12.16,32.48,66.64,0,0,0,198,20.36,74.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-3-low_solar_input-8,device-3,low_solar_input,forest_south,rainy,day,28.48,98.0,337.59,weak,household_rooftop,17,low,high,6.135131,1.21686,12.21,32.56,71.24,0,0,0,201,12.04,43.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-3-low_solar_input-9,device-3,low_solar_input,forest_south,harmattan,night,30.62,56.63,20.0,weak,kiosk_shared,17,normal,high,6.145165,1.222612,12.26,32.64,68.24,0,0,0,204,3.06,60.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-3-low_solar_input-10,device-3,low_solar_input,forest_south,transition,day,29.11,84.32,593.88,weak,household_rooftop,17,intensive,high,6.135661,1.212215,12.31,32.72,63.64,0,0,0,207,20.22,84.38,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-3-low_solar_input-11,device-3,low_solar_input,forest_south,dry,day,32.23,63.36,637.58,weak,kiosk_shared,17,low,high,6.132954,1.204699,12.11,32.8,70.64,0,0,0,210,21.84,48.75,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-3-low_solar_input-12,device-3,low_solar_input,forest_south,rainy,day,26.6,98.0,381.75,weak,household_rooftop,17,normal,high,6.139438,1.208934,12.16,32.88,66.59,0,0,0,213,14.66,67.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-3-low_solar_input-13,device-3,low_solar_input,forest_south,harmattan,night,28.44,66.59,20.0,weak,kiosk_shared,17,intensive,high,6.136915,1.218059,12.21,32.96,60.64,0,0,0,216,4.38,74.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-3-low_solar_input-14,device-3,low_solar_input,forest_south,transition,day,27.8,81.27,595.25,weak,household_rooftop,17,low,high,6.139863,1.209138,12.26,33.04,70.04,0,0,0,219,21.59,43.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-3-low_solar_input-15,device-3,low_solar_input,forest_south,dry,day,33.53,65.44,609.5,weak,kiosk_shared,17,normal,high,6.145061,1.210299,12.31,33.12,64.94,0,0,0,222,22.34,60.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-3-low_solar_input-16,device-3,low_solar_input,forest_south,rainy,day,27.64,98.0,328.68,weak,household_rooftop,17,intensive,high,6.143887,1.216553,12.11,33.2,57.64,0,0,0,225,14.43,84.38,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-3-low_solar_input-17,device-3,low_solar_input,forest_south,harmattan,night,32.69,57.42,38.89,weak,kiosk_shared,17,low,high,6.146921,1.217529,12.16,33.28,69.44,0,0,0,228,6.25,48.75,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
